,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
7381,APP\PREMISES-C-LIC\0157,Premises - Change of Licensee name/address,T & M MINI MARKET,"145 QUEEN'S CRESCENT, LONDON, NW5 4ED",LA2003,Application Rejected,No,,,,,,2015-03-27,27/03/2015,,E05000134,Gospel Oak,528193.34,185071.4,-0.15253699999999998,51.549989000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549989, -0.152537)",32002,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0157
7540,APP\PREMISES-C-LIC\0276,Premises - Change of Licensee name/address,Leon,"KINGS CROSS RAILWAY STATION EUSTON ROAD, LONDON, N1 9AP",LA2003,Application Approved In Full,No,24/06/2016,,,,,2016-06-16,,,E05000143,St Pancras and Somers Town,530247.52,183117.31,-0.12365,51.531959,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.531959, -0.12365)",31890,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0276
7558,APP\PREMISES-C-LIC\0314,Premises - Change of Licensee name/address,Interchange Studios,"213 HAMPSTEAD TOWN HALL CENTRE HAVERSTOCK HILL, LONDON, NW3 4QP",LA2003,Application Approved In Full,No,21/03/2017,,,,,2017-03-21,,,E05000128,Belsize,527216.93,185149.14,-0.16658399999999998,51.550908,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.550908, -0.166584)",31855,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0314
7582,APP\PREMISES-C-LIC\0252,Premises - Change of Licensee name/address,Royal George,"8  14 EVERSHOLT STREET, LONDON, NW1 1DG",LA2003,Application Approved In Full,No,21/03/2016,,,,,2016-03-16,,,E05000143,St Pancras and Somers Town,529710.19,182707.64,-0.131543,51.528401,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.528401, -0.131543)",31912,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0252
7698,APP\PREMISES-C-LIC\0236,Premises - Change of Licensee name/address,113 Restaurant & Bar,"111 113 HAMPSTEAD ROAD, LONDON, NW1 3EE",LA2003,Application Approved In Full,No,19/02/2016,,,,,2016-02-18,,,E05000142,Regent's Park,529184.17,182645.2,-0.139145,51.52796,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.52796, -0.139145)",31928,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0236
7770,APP\PREMISES-C-LIC\0296,Premises - Change of Licensee name/address,Travelodge,"166 HIGH HOLBORN, LONDON, WC1V 6TT",LA2003,Application Approved In Full,No,18/10/2016,,,,,2016-06-10,,Seven Dials,E05000138,Holborn and Covent Garden,530173.56,181389.84,-0.125354,51.516451,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.516451, -0.125354)",31872,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0296
7814,APP\PREMISES-C-LIC\0136,Premises - Change of Licensee name/address,The Gallery,"190 BROADHURST GARDENS, LONDON, NW6 3AY",LA2003,Application Approved In Full,No,18/02/2015,,,,,2015-02-18,,,E05000145,West Hampstead,525573.66,184635.19,-0.19045499999999999,51.546657,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.546657, -0.190455)",32022,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0136
7864,APP\PREMISES-C-LIC\0190,Premises - Change of Licensee name/address,Regents Park Marriott,"128 KING HENRY'S ROAD, LONDON, NW3 3ST",LA2003,Application Approved In Full,No,12/11/2015,,,,,2015-06-11,,,E05000128,Belsize,526985.57,184168.82,-0.170272,51.542151000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542151, -0.170272)",31971,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0190
8062,APP\PREMISES-C-LIC\0057,Premises - Change of Licensee name/address,Cafe Rouge,"38  39 HAMPSTEAD HIGH STREET, LONDON, NW3 1QE",LA2003,Application Approved In Full,No,01/03/2013,,,,,2013-07-02,,,E05000135,Hampstead Town,526493.12,185710.89,-0.176816,51.556119,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.556119, -0.176816)",32096,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0057
8278,APP\PREMISES-C-LIC\0143,Premises - Change of Licensee name/address,Sevilla Mia,"22 HANWAY STREET, LONDON, W1T 1UQ",LA2003,Application Approved In Full,No,05/03/2015,,,,,2015-05-03,,,E05000129,Bloomsbury,529709.49,181430.3,-0.132023,51.516921999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.516922, -0.132023)",32016,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0143
8301,APP\PREMISES-C-LIC\0234,Premises - Change of Licensee name/address,Giraffe World Kitchen,"KINGS CROSS SQUARE EUSTON ROAD,",LA2003,Application Approved In Full,No,12/02/2016,,,,,2016-11-02,,,E05000143,St Pancras and Somers Town,530248.55,182952.11,-0.123697,51.530474,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.530474, -0.123697)",31930,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0234
8445,APP\PREMISES-C-LIC\0287,Premises - Change of Licensee name/address,Carob Tree,"CAROB TREE HIGHGATE ROAD, LONDON, NW5 1QX",LA2003,Application Approved In Full,No,14/09/2016,,,,,2016-09-08,,,E05000137,Highgate,528326.28,186361.43,-0.150151,51.561552,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.561552, -0.150151)",31880,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0287
8471,APP\PREMISES-C-LIC\0301,Premises - Change of Licensee name/address,De Vere Grand Connaught Rooms,"61  65 GREAT QUEEN STREET, LONDON, WC2B 5BZ",LA2003,Application Approved In Full,No,28/11/2016,,,,,2016-11-24,,Seven Dials,E05000138,Holborn and Covent Garden,530517.17,181284.16,-0.12044400000000001,51.515423,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515423, -0.120444)",31867,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0301
8734,APP\PREMISES-C-LIC\0259,Premises - Change of Licensee name/address,The Railway,"100 WEST END LANE, LONDON, NW6 2LU",LA2003,Application Approved In Full,No,21/03/2016,,,,,2016-03-16,,,E05000145,West Hampstead,525571.42,184575.8,-0.19050799999999998,51.546124,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.546124, -0.190508)",31905,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0259
8954,APP\PREMISES-C-LIC\0266,Premises - Change of Licensee name/address,Franco Manca (formerly Chimis Burrito Bar),"98 TOTTENHAM COURT ROAD, LONDON, W1T 4TR",LA2003,Application Approved In Full,No,10/05/2016,,,,,2016-04-26,,,E05000129,Bloomsbury,529359.73,182034.29,-0.13683900000000002,51.52243,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.52243, -0.136839)",31899,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0266
9061,APP\PREMISES-C-LIC\0166,Premises - Change of Licensee name/address,New Market Inn,"17 YORK WAY, LONDON, N7 9QG",LA2003,Application Approved In Full,No,23/06/2015,,,,,2015-11-06,,,E05000131,Cantelowes,530004.99,184347.96,-0.126691,51.543074,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.543074, -0.126691)",31994,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0166
9094,APP\PREMISES-C-LIC\0099,Premises - Change of Licensee name/address,Reverend JW Simpson,"32  34 GOODGE STREET, LONDON, W1T 2QJ",LA2003,Application Approved In Full,No,13/01/2014,,,,,2014-01-13,,,E05000129,Bloomsbury,529468.36,181750.5,-0.135379,51.519855,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.519855, -0.135379)",32058,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0099
9168,APP\PREMISES-C-LIC\0156,Premises - Change of Licensee name/address,Wagamama,"58  62 KINGSWELL HEATH STREET, LONDON, NW3 1EN",LA2003,Application Approved In Full,No,25/03/2015,,,,,2015-03-19,,,E05000135,Hampstead Town,526411.25,185837.5,-0.17795,51.557276,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.557276, -0.17795)",32003,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0156
9297,APP\PREMISES-C-LIC\0206,Premises - Change of Licensee name/address,Tesco Express,"196 206 CAMDEN ROAD, LONDON, NW1 9HG",LA2003,Application Approved In Full,No,15/01/2016,,,,,2016-07-01,,,E05000131,Cantelowes,529535.61,184598.93,-0.133363,51.545437,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.545437, -0.133363)",31956,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0206
9445,APP\PREMISES-C-LIC\0088,Premises - Change of Licensee name/address,The Camden Head,"100 CAMDEN HIGH STREET, LONDON, NW1 0LU",LA2003,Application Approved In Full,No,16/09/2013,,,,,2013-07-24,,Camden Town,E05000130,Camden Town with Primrose Hill,529027.28,183739.2,-0.141005,51.537827,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537827, -0.141005)",32067,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0088
9453,APP\PREMISES-C-LIC\0311,Premises - Change of Licensee name/address,Mamas Pizza,"158 FROGNAL PARADE FINCHLEY ROAD, LONDON, NW3 5HH",LA2003,Application Rejected,No,,,,,,2017-01-27,09/03/2017,,E05000133,Frognal and Fitzjohns,526206.41,184952.7,-0.181221,51.54937,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.54937, -0.181221)",31858,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0311
9460,APP\PREMISES-C-LIC\0059,Premises - Change of Licensee name/address,Venus (formerly City Burlesque),"29  35 FARRINGDON POINT FARRINGDON ROAD, LONDON, EC1M 3JF",LA2003,Application Approved In Full,No,12/03/2013,,,,,2013-05-03,,,E05000138,Holborn and Covent Garden,531474.99,181866.79,-0.106431,51.520437,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.520437, -0.106431)",32095,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0059
9544,APP\PREMISES-C-LIC\0260,Premises - Change of Licensee name/address,Rising Sun,"46 TOTTENHAM COURT ROAD, LONDON, W1T 2ED",LA2003,Application Approved In Full,No,21/03/2016,,,,,2016-03-16,,,E05000129,Bloomsbury,529579.24,181715.35,-0.133795,51.519513,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.519513, -0.133795)",31904,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0260
9814,APP\PREMISES-C-LIC\0067,Premises - Change of Licensee name/address,Ask,"74 SOUTHAMPTON ROW, LONDON, WC1B 4AR",LA2003,Application Approved In Full,No,28/05/2013,,,,,2013-05-15,,,E05000138,Holborn and Covent Garden,530397.56,181815.73,-0.12197000000000001,51.520227,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.520227, -0.12197)",32087,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0067
9845,APP\PREMISES-C-LIC\0020,Premises - Change of Licensee name/address,Lidl UK GmbH,"217 223 KENTISH TOWN ROAD, LONDON, NW5 2JU",LA2003,Application Approved In Full,No,30/11/2012,,,,,2012-11-21,,,E05000139,Kentish Town,528915.05,184769.23,-0.142245,51.547109000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.547109, -0.142245)",32132,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0020
10025,APP\PREMISES-C-LIC\0312,Premises - Change of Licensee name/address,Nicolas,"67 REGENT'S PARK ROAD, LONDON, NW1 8XD",LA2003,Application Approved In Full,No,16/03/2017,,,,,2017-03-13,,,E05000130,Camden Town with Primrose Hill,527858.54,184093.05,-0.157718,51.541273,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.541273, -0.157718)",31857,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0312
10177,APP\PREMISES-C-LIC\0140,Premises - Change of Licensee name/address,Thistle Euston,"43 CARDINGTON STREET, LONDON, NW1 2LP",LA2003,Application Approved In Full,No,27/02/2015,,,,,2015-02-24,,,E05000142,Regent's Park,529279.09,182758.03,-0.137736,51.528952000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.528952, -0.137736)",32019,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0140
10230,APP\PREMISES-C-LIC\0221,Premises - Change of Licensee name/address,Tortilla,"227 FINCHLEY ROAD, LONDON, NW3 6LP",LA2003,Application Approved In Full,No,26/01/2016,,,,,2016-01-19,,,E05000133,Frognal and Fitzjohns,526316.49,184738.48,-0.17971099999999998,51.54742,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.54742, -0.179711)",31942,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0221
10312,APP\PREMISES-C-LIC\0200,Premises - Change of Licensee name/address,Finchley Bell,"317 FINCHLEY ROAD, LONDON, NW3 6EP",LA2003,Application Approved In Full,No,14/12/2015,,,,,2015-07-12,,,E05000145,West Hampstead,526062.43,185005.7,-0.183277,51.549878,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549878, -0.183277)",31962,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0200
10588,APP\PREMISES-C-LIC\0232,Premises - Change of Licensee name/address,Giraffe,"196 198 HAVERSTOCK HILL, LONDON, NW3 2AG",LA2003,Application Approved In Full,No,12/02/2016,,,,,2016-11-02,,,E05000135,Hampstead Town,527333.39,185143.52,-0.164907,51.550832,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.550832, -0.164907)",31931,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0232
10592,APP\PREMISES-C-LIC\0289,Premises - Change of Licensee name/address,"Five Guys, Unit 1, The Lighthouse Building","283297 THE LIGHTHOUSE BUILDING PENTONVILLE ROAD, LONDON, N1 9NP",LA2003,Application Approved In Full,No,19/09/2016,,,,,2016-12-09,,,E05000141,King's Cross,530402.16,182980.44,-0.121473,51.530693,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.530693, -0.121473)",31878,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0289
10738,APP\PREMISES-C-LIC\0122,Premises - Change of Licensee name/address,Bea's of Bloomsbury,"44 THEOBALD'S ROAD, LONDON, WC1X 8NW",LA2003,Application Approved In Full,No,06/10/2014,,,,,2014-03-10,,,E05000138,Holborn and Covent Garden,530809.44,181960.47,-0.11598299999999999,51.521433,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.521433, -0.115983)",32036,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0122
11021,APP\PREMISES-C-LIC\0267,Premises - Change of Licensee name/address,Franco manca,"42  44 KILBURN HIGH ROAD, LONDON, NW6 4HJ",LA2003,Application Approved In Full,No,10/05/2016,,,,,2016-04-26,,,E05000140,Kilburn,525481.83,183581.34,-0.192154,51.537207,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537207, -0.192154)",31898,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0267
11434,APP\PREMISES-C-LIC\0303,Premises - Change of Licensee name/address,Be At One,"55 CAMDEN HIGH STREET, LONDON, NW1 7JH",LA2003,Application Approved In Full,No,30/11/2016,,,,,2016-11-23,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.535494, -0.140296)",31865,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0303
11567,APP\PREMISES-C-LIC\0092,Premises - Change of Licensee name/address,Giraffe,"196 198 HAVERSTOCK HILL, LONDON, NW3 2AG",LA2003,Application Approved In Full,No,11/11/2013,,,,,2013-11-11,,,E05000135,Hampstead Town,527333.39,185143.52,-0.164907,51.550832,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.550832, -0.164907)",32063,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0092
11648,APP\PREMISES-C-LIC\0049,Premises - Change of Licensee name/address,Truckles Of Pied Bull Yard,"PIED BULL COURT GALEN PLACE, LONDON, WC1A 2JR",LA2003,Application Approved In Full,No,11/01/2013,,,,,2013-04-01,,Seven Dials,E05000138,Holborn and Covent Garden,530275.99,181623.49,-0.12379200000000001,51.518528,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.518528, -0.123792)",32104,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0049
11671,APP\PREMISES-C-LIC\0211,Premises - Change of Licensee name/address,Tesco,"124 125 TOTTENHAM COURT ROAD, LONDON, W1T 5AS",LA2003,Application Approved In Full,No,15/01/2016,,,,,2016-07-01,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.523937, -0.138173)",31951,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0211
11683,APP\PREMISES-C-LIC\0018,Premises - Change of Licensee name/address,Waitrose,"125 133 CAMDEN HIGH STREET, LONDON, NW1 7JR",LA2003,Application Approved In Full,No,30/11/2012,,,,,2012-11-21,,Camden Town,E05000130,Camden Town with Primrose Hill,528956.79,183681.22,-0.142042,51.537321999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537322, -0.142042)",32134,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0018
11712,APP\PREMISES-C-LIC\0307,Premises - Change of Licensee name/address,Bleeding Heart Bistro,"6 BLEEDING HEART YARD, LONDON, EC1N 8SJ",LA2003,Application Approved In Full,No,11/01/2017,,,,,2017-04-01,,,E05000138,Holborn and Covent Garden,531488.0,181700.74,-0.106305,51.518941,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.518941, -0.106305)",31862,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0307
11764,APP\PREMISES-C-LIC\0264,Premises - Change of Licensee name/address,Sourced Market Unit 28,"ST PANCRAS INTERNATIONAL STATION EUSTON ROAD, LONDON, N1C 4QL",LA2003,Application Approved In Full,No,04/05/2016,,,,,2016-04-20,,,E05000143,St Pancras and Somers Town,530045.03,183091.73,-0.126577,51.531775,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.531775, -0.126577)",31901,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0264
12298,APP\PREMISES-C-LIC\0265,Premises - Change of Licensee name/address,Franco Manca (formerly Chimichanga),"216 HAVERSTOCK HILL, LONDON, NW3 2AE",LA2003,Application Approved In Full,No,10/05/2016,,,,,2016-04-26,,,E05000135,Hampstead Town,527292.47,185187.79,-0.165481,51.551239,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.551239, -0.165481)",31900,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0265
12526,APP\PREMISES-C-LIC\0073,Premises - Change of Licensee name/address,Ask Restaurant,"48 GRAFTON WAY, LONDON, W1T 5DZ",LA2003,Application Approved In Full,No,28/06/2013,,,,,2013-05-20,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.523937, -0.138173)",32081,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0073
12605,APP\PREMISES-C-LIC\0298,Premises - Change of Licensee name/address,Hoxton Hotel,"203 HIGH HOLBORN, LONDON, WC1V 7BD",LA2003,Application Approved In Full,No,09/11/2016,,,,,2016-10-17,,Seven Dials,E05000138,Holborn and Covent Garden,530398.34,181470.02,-0.12208599999999999,51.51712,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.51712, -0.122086)",31870,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0298
12697,APP\PREMISES-C-LIC\0223,Premises - Change of Licensee name/address,Hair Blow Ltd (formerly Old Bridge Partnership),"184 BROADHURST GARDENS, LONDON, NW6 3AY",LA2003,Application Approved In Full,No,27/01/2016,,,,,2016-02-01,,,E05000145,West Hampstead,525573.66,184635.19,-0.19045499999999999,51.546657,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.546657, -0.190455)",31940,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0223
12761,APP\PREMISES-C-LIC\0229,Premises - Change of Licensee name/address,Krimas,"10 CHARLOTTE PLACE, LONDON, W1T 1SH",LA2003,Application Approved In Full,No,10/02/2016,,,,,2016-02-02,,,E05000129,Bloomsbury,529442.0,181657.07,-0.135793,51.519021,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.519021, -0.135793)",31934,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0229
12971,APP\PREMISES-C-LIC\0081,Premises - Change of Licensee name/address,McDonald's Restaurants Ltd,"112 HIGH HOLBORN, LONDON, WC1V 6JS",LA2003,Application Approved In Full,No,04/09/2013,,,,,2013-08-19,,,E05000138,Holborn and Covent Garden,530553.25,181505.71,-0.119842,51.517405,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.517405, -0.119842)",32073,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0081
12980,APP\PREMISES-C-LIC\0251,Premises - Change of Licensee name/address,Crown,"43 MONMOUTH STREET, LONDON, WC2H 9EW",LA2003,Application Approved In Full,No,18/03/2016,,,,,2016-03-16,,Seven Dials,E05000138,Holborn and Covent Garden,530047.28,181157.1,-0.12725799999999998,51.514389,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514389, -0.127258)",31913,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0251
12988,APP\PREMISES-C-LIC\0210,Premises - Change of Licensee name/address,Tesco Belsize Park Express,"44  46 ENGLAND'S LANE, LONDON, NW3 4UE",LA2003,Application Approved In Full,No,15/01/2016,,,,,2016-07-01,,,E05000128,Belsize,527510.84,184606.71,-0.162543,51.545968,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.545968, -0.162543)",31952,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0210
13205,APP\PREMISES-C-LIC\0015,Premises - Change of Licensee name/address,Pix Bar,"63 NEAL STREET, LONDON, WC2H 9PJ",LA2003,Application Approved In Full,No,14/11/2012,,,,,2012-11-10,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515044, -0.126064)",32136,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0015
13364,APP\PREMISES-C-LIC\0014,Premises - Change of Licensee name/address,Pembroke,"150 GLOUCESTER AVENUE, LONDON, NW1 8JA",LA2003,Application Approved In Full,No,23/10/2012,,,,,2013-04-11,,,E05000130,Camden Town with Primrose Hill,528095.65,184217.4,-0.154256,51.542336999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542337, -0.154256)",32137,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0014
13494,APP\PREMISES-C-LIC\0288,Premises - Change of Licensee name/address,Bar at TCR,"183 TOTTENHAM COURT ROAD, LONDON, W1T 7PE",LA2003,Application Approved In Full,No,19/09/2016,,,,,2016-08-24,,,E05000129,Bloomsbury,529493.39,182014.1,-0.13492200000000001,51.522218,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.522218, -0.134922)",31879,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0288
13617,APP\PREMISES-C-LIC\0019,Premises - Change of Licensee name/address,Co-Operative Group Food Limited,"250 254 KENTISH TOWN ROAD, LONDON, NW5 2AB",LA2003,Application Approved In Full,No,30/11/2012,,,,,2012-11-21,,,E05000139,Kentish Town,529016.07,185010.54,-0.140701,51.549255,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549255, -0.140701)",32133,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0019
13765,APP\PREMISES-C-LIC\0250,Premises - Change of Licensee name/address,Two Brewers,"40 MONMOUTH STREET, LONDON, WC2H 9EP",LA2003,Application Approved In Full,No,18/03/2016,,,,,2016-03-16,,Seven Dials,E05000138,Holborn and Covent Garden,530043.11,181029.51,-0.127366,51.513243,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.513243, -0.127366)",31914,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0250
13880,APP\PREMISES-C-LIC\0124,Premises - Change of Licensee name/address,CVS,"6 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved In Full,No,31/10/2014,,,,,2014-10-31,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514446, -0.126545)",32034,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0124
13960,APP\PREMISES-C-LIC\0125,Premises - Change of Licensee name/address,Compagnie des Vins Surnaturel,"8  10 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved In Full,No,31/10/2014,,,,,2014-10-31,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514446, -0.126545)",32033,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-LIC\0125
